week,region,country,admin1,event_type,sub_event_type,events,fatalities,population_exposure,disorder_type,id,latitude,longitude
2021-05-15,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,7,11,70439,Political violence,723,-0.5508,28.7185
2021-05-29,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,1,35,2163,Political violence,723,-0.5508,28.7185
2021-06-19,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,1,2,6138,Political violence,723,-0.5508,28.7185
2021-08-07,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,4,47,21493,Political violence,723,-0.5508,28.7185
2021-09-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,8,6,33025,Political violence,723,-0.5508,28.7185
2021-09-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,2,2,854,Political violence,723,-0.5508,28.7185
2021-11-06,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,11,6,86370,Political violence,723,-0.5508,28.7185
2021-11-20,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,1,1,2981,Political violence,723,-0.5508,28.7185
2021-12-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,1,100,NA,Political violence,723,-0.5508,28.7185
2022-02-05,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,1,1,485,Political violence,723,-0.5508,28.7185
2022-03-19,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,2,3,52643,Political violence,723,-0.5508,28.7185
2022-04-23,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,5,5,6183,Political violence,723,-0.5508,28.7185
2022-05-07,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,2,3,15359,Political violence,723,-0.5508,28.7185
2022-05-21,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,9,4,88490,Political violence,723,-0.5508,28.7185
2022-06-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,5,14,29902,Political violence,723,-0.5508,28.7185
2022-11-19,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,2,10,15334,Political violence,723,-0.5508,28.7185
2022-12-24,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,1,8,7727,Political violence,723,-0.5508,28.7185
2023-03-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,1,21,4304,Political violence,723,-0.5508,28.7185
2024-06-01,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,4,12,8864,Political violence,723,-0.5508,28.7185
2024-06-29,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,1,4,13526,Political violence,723,-0.5508,28.7185
2025-10-04,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,2,16,36045,Political violence,723,-0.5508,28.7185
2025-12-27,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Government regains territory,3,9,23057,Political violence,723,-0.5508,28.7185
2012-04-07,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,2,NA,Political violence,723,-0.5508,28.7185
2012-04-28,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,4,2,NA,Political violence,723,-0.5508,28.7185
2012-06-30,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,5,1,NA,Political violence,723,-0.5508,28.7185
2012-07-14,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,3,NA,Political violence,723,-0.5508,28.7185
2012-07-21,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,3,47,NA,Political violence,723,-0.5508,28.7185
2012-11-17,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,7,4,NA,Political violence,723,-0.5508,28.7185
2013-03-02,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,26,NA,Political violence,723,-0.5508,28.7185
2013-07-13,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,2,10,NA,Political violence,723,-0.5508,28.7185
2015-11-21,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,3,10,44670,Political violence,723,-0.5508,28.7185
2015-11-28,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,2,22,63570,Political violence,723,-0.5508,28.7185
2015-12-12,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,10,42947,Political violence,723,-0.5508,28.7185
2016-07-16,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,2,3,39865,Political violence,723,-0.5508,28.7185
2016-12-03,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,2,6715,Political violence,723,-0.5508,28.7185
2017-07-01,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,6,17126,Political violence,723,-0.5508,28.7185
2017-07-08,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,6,17126,Political violence,723,-0.5508,28.7185
2017-07-15,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,7,51719,Political violence,723,-0.5508,28.7185
2017-09-30,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,4,1,372512,Political violence,723,-0.5508,28.7185
2017-10-14,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,3,2,92541,Political violence,723,-0.5508,28.7185
2018-08-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,5,49476,Political violence,723,-0.5508,28.7185
2019-03-30,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,7,6331,Political violence,723,-0.5508,28.7185
2020-03-14,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,1,8205,Political violence,723,-0.5508,28.7185
2020-03-28,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,2,12,1940,Political violence,723,-0.5508,28.7185
2020-04-18,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,1,1966,Political violence,723,-0.5508,28.7185
2020-05-09,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,3,10,21760,Political violence,723,-0.5508,28.7185
2020-05-16,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,2,3,30132,Political violence,723,-0.5508,28.7185
2020-06-20,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,9,15,75913,Political violence,723,-0.5508,28.7185
2020-06-27,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,7,71,23935,Political violence,723,-0.5508,28.7185
2020-07-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,17,25610,Political violence,723,-0.5508,28.7185
2020-07-18,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,3,47,27781,Political violence,723,-0.5508,28.7185
2020-08-01,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,2,32869,Political violence,723,-0.5508,28.7185
2020-10-03,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,1,10452,Political violence,723,-0.5508,28.7185
2020-11-14,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,3,2,31661,Political violence,723,-0.5508,28.7185
2021-01-30,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,7,53077,Political violence,723,-0.5508,28.7185
2021-03-13,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,1,NA,Political violence,723,-0.5508,28.7185
2021-07-17,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,1,36843,Political violence,723,-0.5508,28.7185
2021-09-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,2,5,2305,Political violence,723,-0.5508,28.7185
2021-11-13,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,7,5,7637,Political violence,723,-0.5508,28.7185
2021-11-20,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,1,1147,Political violence,723,-0.5508,28.7185
2022-02-12,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,4,92,Political violence,723,-0.5508,28.7185
2022-10-22,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,4,8,42485,Political violence,723,-0.5508,28.7185
2022-10-29,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,3,3,179679,Political violence,723,-0.5508,28.7185
2022-11-19,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,7,2,92168,Political violence,723,-0.5508,28.7185
2022-11-26,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,2,135,27089,Political violence,723,-0.5508,28.7185
2023-01-21,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,10,10,107994,Political violence,723,-0.5508,28.7185
2023-02-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,9,2,210475,Political violence,723,-0.5508,28.7185
2023-03-04,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,9,8,120099,Political violence,723,-0.5508,28.7185
2023-04-15,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,2,20867,Political violence,723,-0.5508,28.7185
2023-06-03,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,2,2034,Political violence,723,-0.5508,28.7185
2023-06-17,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,2,1,17259,Political violence,723,-0.5508,28.7185
2023-10-21,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,2,3,60910,Political violence,723,-0.5508,28.7185
2023-11-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,1,6188,Political violence,723,-0.5508,28.7185
2023-12-02,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,2,10,47782,Political violence,723,-0.5508,28.7185
2024-01-20,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,19,16526,Political violence,723,-0.5508,28.7185
2024-06-22,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,6,4,129377,Political violence,723,-0.5508,28.7185
2024-06-29,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,6,12,152310,Political violence,723,-0.5508,28.7185
2024-07-27,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,7,5,131278,Political violence,723,-0.5508,28.7185
2024-10-19,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,8,3,24442,Political violence,723,-0.5508,28.7185
2024-11-09,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,26,6150,Political violence,723,-0.5508,28.7185
2024-12-28,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,3,3,29538,Political violence,723,-0.5508,28.7185
2025-01-04,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,3,12,39712,Political violence,723,-0.5508,28.7185
2025-01-18,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,4,9,76980,Political violence,723,-0.5508,28.7185
2025-01-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,19,258,711438,Political violence,723,-0.5508,28.7185
2025-05-10,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,3,3,34880,Political violence,723,-0.5508,28.7185
2025-10-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,7,9378,Political violence,723,-0.5508,28.7185
2025-11-01,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,5,6207,Political violence,723,-0.5508,28.7185
2025-11-29,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Battles,Non-state actor overtakes territory,1,2,2843,Political violence,723,-0.5508,28.7185
2009-02-07,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,1,40,NA,Political violence,723,-0.5508,28.7185
2009-09-26,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,1,7,NA,Political violence,723,-0.5508,28.7185
2017-12-16,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,1,100,22508,Political violence,723,-0.5508,28.7185
2022-11-05,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,5,9,18692,Political violence,723,-0.5508,28.7185
2022-11-12,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,2,3,55773,Political violence,723,-0.5508,28.7185
2023-11-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,2,6,19295,Political violence,723,-0.5508,28.7185
2024-01-06,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,2,22,12556,Political violence,723,-0.5508,28.7185
2024-01-13,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,4,12,27317,Political violence,723,-0.5508,28.7185
2024-01-27,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,5,20,43333,Political violence,723,-0.5508,28.7185
2024-02-17,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,3,4,92256,Political violence,723,-0.5508,28.7185
2024-12-28,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,1,3,NA,Political violence,723,-0.5508,28.7185
2025-01-18,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,1,1,40034,Political violence,723,-0.5508,28.7185
2025-03-22,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,1,3,58852,Political violence,723,-0.5508,28.7185
2025-09-13,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,4,3,9684,Political violence,723,-0.5508,28.7185
2025-09-20,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,6,3,47855,Political violence,723,-0.5508,28.7185
2025-10-18,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,7,3,48814,Political violence,723,-0.5508,28.7185
2025-12-27,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Air/drone strike,1,4,24947,Political violence,723,-0.5508,28.7185
2012-09-22,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Grenade,2,3,NA,Political violence,723,-0.5508,28.7185
2012-09-29,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Grenade,1,2,NA,Political violence,723,-0.5508,28.7185
2012-10-06,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Grenade,1,22,NA,Political violence,723,-0.5508,28.7185
2022-02-19,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Grenade,1,1,7501,Political violence,723,-0.5508,28.7185
2022-04-16,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Grenade,1,1,NA,Political violence,723,-0.5508,28.7185
2023-09-23,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Grenade,1,1,48908,Political violence,723,-0.5508,28.7185
2024-04-06,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Grenade,1,5,29899,Political violence,723,-0.5508,28.7185
2024-05-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Grenade,1,4,8361,Political violence,723,-0.5508,28.7185
2024-08-24,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Grenade,1,3,21770,Political violence,723,-0.5508,28.7185
2009-08-08,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,16,NA,Political violence,723,-0.5508,28.7185
2013-05-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,NA,Political violence,723,-0.5508,28.7185
2014-01-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,5,NA,Political violence,723,-0.5508,28.7185
2016-11-05,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,554937,Political violence,723,-0.5508,28.7185
2019-04-06,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,66430,Political violence,723,-0.5508,28.7185
2019-07-06,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,8,22694,Political violence,723,-0.5508,28.7185
2019-12-28,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,5,13263,Political violence,723,-0.5508,28.7185
2020-10-03,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,133,Political violence,723,-0.5508,28.7185
2021-07-17,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,2163,Political violence,723,-0.5508,28.7185
2021-08-07,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,2335,Political violence,723,-0.5508,28.7185
2021-09-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,2758,Political violence,723,-0.5508,28.7185
2021-09-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,4051,Political violence,723,-0.5508,28.7185
2021-10-02,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,NA,Political violence,723,-0.5508,28.7185
2021-12-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,8,195704,Political violence,723,-0.5508,28.7185
2022-01-29,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,86792,Political violence,723,-0.5508,28.7185
2022-04-02,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,8,69974,Political violence,723,-0.5508,28.7185
2022-08-06,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,47057,Political violence,723,-0.5508,28.7185
2022-09-24,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,73081,Political violence,723,-0.5508,28.7185
2022-10-22,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,8522,Political violence,723,-0.5508,28.7185
2022-11-12,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,7351,Political violence,723,-0.5508,28.7185
2022-11-26,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,1807,Political violence,723,-0.5508,28.7185
2023-01-14,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,15,11117,Political violence,723,-0.5508,28.7185
2023-01-21,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,192225,Political violence,723,-0.5508,28.7185
2023-02-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,2690,Political violence,723,-0.5508,28.7185
2023-02-18,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,202,Political violence,723,-0.5508,28.7185
2023-02-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,27697,Political violence,723,-0.5508,28.7185
2023-07-15,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,9,58040,Political violence,723,-0.5508,28.7185
2023-07-29,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,3825,Political violence,723,-0.5508,28.7185
2023-10-07,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,15,1892,Political violence,723,-0.5508,28.7185
2024-01-20,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,13007,Political violence,723,-0.5508,28.7185
2024-02-10,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,151503,Political violence,723,-0.5508,28.7185
2024-02-24,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,66773,Political violence,723,-0.5508,28.7185
2024-05-04,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,82081,Political violence,723,-0.5508,28.7185
2024-07-06,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,3371,Political violence,723,-0.5508,28.7185
2024-08-10,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,4,15465,Political violence,723,-0.5508,28.7185
2024-09-07,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,31498,Political violence,723,-0.5508,28.7185
2025-02-15,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,19063,Political violence,723,-0.5508,28.7185
2025-04-12,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,2,3,40034,Political violence,723,-0.5508,28.7185
2025-04-26,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,80713,Political violence,723,-0.5508,28.7185
2025-05-03,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,37981,Political violence,723,-0.5508,28.7185
2025-07-12,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,44649,Political violence,723,-0.5508,28.7185
2025-07-19,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,6588,Political violence,723,-0.5508,28.7185
2025-08-16,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,36054,Political violence,723,-0.5508,28.7185
2025-09-06,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,822,Political violence,723,-0.5508,28.7185
2025-10-04,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,1922,Political violence,723,-0.5508,28.7185
2025-10-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,1867,Political violence,723,-0.5508,28.7185
2025-10-18,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,17353,Political violence,723,-0.5508,28.7185
2011-01-22,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,8,NA,Political violence,723,-0.5508,28.7185
2012-11-17,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,2,3,NA,Political violence,723,-0.5508,28.7185
2013-02-23,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,28,NA,Political violence,723,-0.5508,28.7185
2013-05-18,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,2,3,NA,Political violence,723,-0.5508,28.7185
2013-07-20,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,15,NA,Political violence,723,-0.5508,28.7185
2013-08-17,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,2,9,NA,Political violence,723,-0.5508,28.7185
2013-08-24,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,5,16,NA,Political violence,723,-0.5508,28.7185
2013-11-02,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,3,4,NA,Political violence,723,-0.5508,28.7185
2015-04-04,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,9,7361,Political violence,723,-0.5508,28.7185
2015-10-24,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,4,245385,Political violence,723,-0.5508,28.7185
2022-06-04,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,4,6,22968,Political violence,723,-0.5508,28.7185
2022-06-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,2,2,NA,Political violence,723,-0.5508,28.7185
2022-06-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,5,20,19056,Political violence,723,-0.5508,28.7185
2022-07-02,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,2661,Political violence,723,-0.5508,28.7185
2022-08-13,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,3,1,7877,Political violence,723,-0.5508,28.7185
