week,region,country,admin1,event_type,sub_event_type,events,fatalities,population_exposure,disorder_type,id,latitude,longitude
2014-03-01T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,6,224,NA,Political violence,3118,10.9002,24.3019
2014-03-08T00:00:00Z,Northern Africa,Sudan,Khartoum,protests,Excessive force against protesters,1,1,NA,Political violence; Demonstrations,3111,15.915,33.1352
2014-03-08T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,5,102,NA,Political violence,3112,15.8601,25.5013
2014-03-08T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,3,7,NA,Political violence,3112,15.8601,25.5013
2014-03-08T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Air/drone strike,1,3,NA,Political violence,3119,11.2289,30.914
2014-03-08T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,2,6,NA,Political violence,3119,11.2289,30.914
2014-03-08T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,1,2,NA,Political violence,3120,13.5081,22.7026
2014-03-15T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,1,2,NA,Political violence,3104,9.7332,28.4712
2014-03-15T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,44,NA,Political violence,3107,12.3084,23.2341
2014-03-15T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Sexual violence,1,2,NA,Political violence,3107,12.3084,23.2341
2014-03-15T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,2,22,NA,Political violence,3108,11.2299,26.3972
2014-03-15T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,4,11,NA,Political violence,3112,15.8601,25.5013
2014-03-15T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Air/drone strike,9,90,NA,Political violence,3112,15.8601,25.5013
2014-03-15T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,24,5,NA,Political violence,3112,15.8601,25.5013
2014-03-15T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,4,6,NA,Political violence,3118,10.9002,24.3019
2014-03-15T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,3,NA,Political violence,3119,11.2289,30.914
2014-03-22T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,1,NA,Political violence,3107,12.3084,23.2341
2014-03-22T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,5,287,NA,Political violence,3112,15.8601,25.5013
2014-03-22T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Air/drone strike,1,3,NA,Political violence,3112,15.8601,25.5013
2014-03-22T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,1,NA,Political violence,3118,10.9002,24.3019
2014-03-29T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,3,NA,Political violence,3107,12.3084,23.2341
2014-03-29T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,3,NA,Political violence,3112,15.8601,25.5013
2014-03-29T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,2,2,NA,Political violence,3112,15.8601,25.5013
2014-03-29T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,1,1,NA,Political violence,3118,10.9002,24.3019
2014-03-29T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Air/drone strike,1,2,NA,Political violence,3119,11.2289,30.914
2014-03-29T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,1,1,NA,Political violence,3121,11.8686,28.2211
2014-04-05T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,15,NA,Political violence,3107,12.3084,23.2341
2014-04-05T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,2,64,NA,Political violence,3108,11.2299,26.3972
2014-04-05T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Air/drone strike,4,1,NA,Political violence,3112,15.8601,25.5013
2014-04-05T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Remote explosive/landmine/IED,1,1,NA,Political violence,3112,15.8601,25.5013
2014-04-05T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,9,2,NA,Political violence,3112,15.8601,25.5013
2014-04-05T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Sexual violence,1,10,NA,Political violence,3112,15.8601,25.5013
2014-04-12T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Air/drone strike,1,10,NA,Political violence,3112,15.8601,25.5013
2014-04-12T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,4,27,NA,Political violence,3112,15.8601,25.5013
2014-04-12T00:00:00Z,Northern Africa,Sudan,Northern,protests,Excessive force against protesters,1,1,NA,Political violence; Demonstrations,3114,19.3656,29.8955
2014-04-12T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,1,1,NA,Political violence,3118,10.9002,24.3019
2014-04-19T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,2,5,NA,Political violence,3112,15.8601,25.5013
2014-04-19T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,2,2,NA,Political violence,3112,15.8601,25.5013
2014-04-19T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,1,3,NA,Political violence,3121,11.8686,28.2211
2014-04-26T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,2,27,NA,Political violence,3107,12.3084,23.2341
2014-04-26T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Air/drone strike,3,1,NA,Political violence,3112,15.8601,25.5013
2014-04-26T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Remote explosive/landmine/IED,1,3,NA,Political violence,3112,15.8601,25.5013
2014-04-26T00:00:00Z,Northern Africa,Sudan,South Darfur,explosions/remote violence,Remote explosive/landmine/IED,1,2,NA,Political violence,3118,10.9002,24.3019
2014-04-26T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,6,22,NA,Political violence,3119,11.2289,30.914
2014-04-26T00:00:00Z,Northern Africa,Sudan,West Darfur,battles,Armed clash,1,2,NA,Political violence,3120,13.5081,22.7026
2014-05-03T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,2,1,NA,Political violence,3107,12.3084,23.2341
2014-05-03T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,1,2,NA,Political violence,3108,11.2299,26.3972
2014-05-03T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,5,4,NA,Political violence,3112,15.8601,25.5013
2014-05-03T00:00:00Z,Northern Africa,Sudan,River Nile,violence against civilians,Attack,1,1,NA,Political violence,3116,18.8347,33.1231
2014-05-03T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,1,1,NA,Political violence,3118,10.9002,24.3019
2014-05-03T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,3,3,NA,Political violence,3118,10.9002,24.3019
2014-05-03T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,1,1,NA,Political violence,3119,11.2289,30.914
2014-05-03T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Remote explosive/landmine/IED,1,4,NA,Political violence,3119,11.2289,30.914
2014-05-03T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,2,3,NA,Political violence,3120,13.5081,22.7026
2014-05-10T00:00:00Z,Northern Africa,Sudan,Central Darfur,explosions/remote violence,Shelling/artillery/missile attack,1,3,NA,Political violence,3107,12.3084,23.2341
2014-05-10T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,1,1,NA,Political violence,3107,12.3084,23.2341
2014-05-10T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,8,1,NA,Political violence,3112,15.8601,25.5013
2014-05-10T00:00:00Z,Northern Africa,Sudan,South Darfur,explosions/remote violence,Remote explosive/landmine/IED,1,2,NA,Political violence,3118,10.9002,24.3019
2014-05-10T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,1,3,NA,Political violence,3118,10.9002,24.3019
2014-05-10T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,7,98,NA,Political violence,3119,11.2289,30.914
2014-05-10T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Air/drone strike,2,3,NA,Political violence,3119,11.2289,30.914
2014-05-10T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,2,1,NA,Political violence,3120,13.5081,22.7026
2014-05-17T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,2,2,NA,Political violence,3107,12.3084,23.2341
2014-05-17T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,2,28,NA,Political violence,3108,11.2299,26.3972
2014-05-17T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,5,38,NA,Political violence,3112,15.8601,25.5013
2014-05-17T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,1,1,NA,Political violence,3118,10.9002,24.3019
2014-05-17T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,2,NA,Political violence,3118,10.9002,24.3019
2014-05-17T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Government regains territory,1,6,NA,Political violence,3119,11.2289,30.914
2014-05-24T00:00:00Z,Northern Africa,Sudan,Blue Nile,violence against civilians,Attack,1,3,NA,Political violence,3106,11.0079,34.0954
2014-05-24T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,1,2,NA,Political violence,3107,12.3084,23.2341
2014-05-24T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,2,2,NA,Political violence,3112,15.8601,25.5013
2014-05-24T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,2,2,NA,Political violence,3112,15.8601,25.5013
2014-05-24T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,3,4,NA,Political violence,3118,10.9002,24.3019
2014-05-24T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,6,3,NA,Political violence,3118,10.9002,24.3019
2014-05-24T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,1,6,NA,Political violence,3119,11.2289,30.914
2014-05-24T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,2,43,NA,Political violence,3121,11.8686,28.2211
2014-05-31T00:00:00Z,Northern Africa,Sudan,Blue Nile,violence against civilians,Attack,1,1,NA,Political violence,3106,11.0079,34.0954
2014-05-31T00:00:00Z,Northern Africa,Sudan,Central Darfur,explosions/remote violence,Remote explosive/landmine/IED,1,3,NA,Political violence,3107,12.3084,23.2341
2014-05-31T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,1,1,NA,Political violence,3107,12.3084,23.2341
2014-05-31T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,5,12,NA,Political violence,3112,15.8601,25.5013
2014-05-31T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,5,1,NA,Political violence,3118,10.9002,24.3019
2014-05-31T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,2,41,NA,Political violence,3121,11.8686,28.2211
2014-05-31T00:00:00Z,Northern Africa,Sudan,White Nile,violence against civilians,Attack,1,7,NA,Political violence,3122,13.5895,32.3521
2014-06-07T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,4,1,NA,Political violence,3107,12.3084,23.2341
2014-06-07T00:00:00Z,Northern Africa,Sudan,Khartoum,protests,Excessive force against protesters,2,1,NA,Political violence; Demonstrations,3111,15.915,33.1352
2014-06-07T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,2,3,NA,Political violence,3112,15.8601,25.5013
2014-06-07T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,1,6,NA,Political violence,3118,10.9002,24.3019
2014-06-07T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Sexual violence,1,1,NA,Political violence,3118,10.9002,24.3019
2014-06-07T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,2,114,NA,Political violence,3119,11.2289,30.914
2014-06-14T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,2,8,NA,Political violence,3104,9.7332,28.4712
2014-06-14T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,1,6,NA,Political violence,3106,11.0079,34.0954
2014-06-14T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,3,9,NA,Political violence,3107,12.3084,23.2341
2014-06-14T00:00:00Z,Northern Africa,Sudan,Central Darfur,explosions/remote violence,Remote explosive/landmine/IED,1,4,NA,Political violence,3107,12.3084,23.2341
2014-06-14T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,2,9,NA,Political violence,3108,11.2299,26.3972
2014-06-14T00:00:00Z,Northern Africa,Sudan,East Darfur,violence against civilians,Attack,1,1,NA,Political violence,3108,11.2299,26.3972
2014-06-14T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,4,NA,Political violence,3112,15.8601,25.5013
2014-06-14T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Shelling/artillery/missile attack,1,2,NA,Political violence,3112,15.8601,25.5013
2014-06-14T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Air/drone strike,3,2,NA,Political violence,3119,11.2289,30.914
2014-06-14T00:00:00Z,Northern Africa,Sudan,West Darfur,battles,Armed clash,1,2,NA,Political violence,3120,13.5081,22.7026
2014-06-21T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,3,130,NA,Political violence,3107,12.3084,23.2341
2014-06-21T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,5,2,NA,Political violence,3107,12.3084,23.2341
2014-06-21T00:00:00Z,Northern Africa,Sudan,Gedaref,battles,Armed clash,1,10,NA,Political violence,3109,14.2138,35.0222
2014-06-21T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,4,27,NA,Political violence,3112,15.8601,25.5013
2014-06-21T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,3,15,NA,Political violence,3112,15.8601,25.5013
2014-06-21T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,4,7,NA,Political violence,3120,13.5081,22.7026
2014-06-21T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,2,93,NA,Political violence,3121,11.8686,28.2211
2014-06-28T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,1,1,NA,Political violence,3107,12.3084,23.2341
2014-06-28T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,2,15,NA,Political violence,3108,11.2299,26.3972
2014-06-28T00:00:00Z,Northern Africa,Sudan,Gedaref,battles,Armed clash,2,10,NA,Political violence,3109,14.2138,35.0222
2014-06-28T00:00:00Z,Northern Africa,Sudan,Gedaref,violence against civilians,Attack,1,10,NA,Political violence,3109,14.2138,35.0222
2014-06-28T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,3,4,NA,Political violence,3112,15.8601,25.5013
2014-06-28T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,3,2,NA,Political violence,3118,10.9002,24.3019
2014-06-28T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,2,65,NA,Political violence,3119,11.2289,30.914
2014-06-28T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,2,87,NA,Political violence,3121,11.8686,28.2211
2014-07-05T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,1,2,NA,Political violence,3107,12.3084,23.2341
2014-07-05T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,2,30,NA,Political violence,3108,11.2299,26.3972
2014-07-05T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,2,19,NA,Political violence,3112,15.8601,25.5013
2014-07-05T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Air/drone strike,3,1,NA,Political violence,3112,15.8601,25.5013
2014-07-05T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,3,2,NA,Political violence,3112,15.8601,25.5013
2014-07-05T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,1,18,NA,Political violence,3118,10.9002,24.3019
2014-07-05T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,4,4,NA,Political violence,3118,10.9002,24.3019
2014-07-12T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,2,10,NA,Political violence,3104,9.7332,28.4712
2014-07-12T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,1,6,NA,Political violence,3106,11.0079,34.0954
2014-07-12T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,31,NA,Political violence,3107,12.3084,23.2341
2014-07-12T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,1,5,NA,Political violence,3108,11.2299,26.3972
2014-07-12T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,4,3,NA,Political violence,3112,15.8601,25.5013
2014-07-12T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,3,3,NA,Political violence,3118,10.9002,24.3019
2014-07-19T00:00:00Z,Northern Africa,Sudan,Central Darfur,explosions/remote violence,Grenade,1,1,NA,Political violence,3107,12.3084,23.2341
2014-07-19T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,2,NA,Political violence,3112,15.8601,25.5013
2014-07-19T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,2,14,NA,Political violence,3112,15.8601,25.5013
2014-07-19T00:00:00Z,Northern Africa,Sudan,Red Sea,violence against civilians,Attack,1,1,NA,Political violence,3115,20.0739,35.4126
2014-07-19T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,4,NA,Political violence,3118,10.9002,24.3019
2014-07-19T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,3,4,NA,Political violence,3119,11.2289,30.914
2014-07-26T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,2,2,NA,Political violence,3106,11.0079,34.0954
2014-07-26T00:00:00Z,Northern Africa,Sudan,Central Darfur,explosions/remote violence,Air/drone strike,1,2,NA,Political violence,3107,12.3084,23.2341
2014-07-26T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Grenade,1,1,NA,Political violence,3112,15.8601,25.5013
2014-07-26T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,1,1,NA,Political violence,3112,15.8601,25.5013
2014-07-26T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Sexual violence,2,1,NA,Political violence,3112,15.8601,25.5013
2014-07-26T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,3,2,NA,Political violence,3118,10.9002,24.3019
2014-07-26T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,1,1,NA,Political violence,3120,13.5081,22.7026
2014-08-02T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,2,5,NA,Political violence,3106,11.0079,34.0954
2014-08-02T00:00:00Z,Northern Africa,Sudan,Blue Nile,violence against civilians,Attack,2,1,NA,Political violence,3106,11.0079,34.0954
2014-08-02T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,3,2,NA,Political violence,3107,12.3084,23.2341
2014-08-02T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,3,3,NA,Political violence,3112,15.8601,25.5013
2014-08-02T00:00:00Z,Northern Africa,Sudan,Red Sea,violence against civilians,Attack,1,2,NA,Political violence,3115,20.0739,35.4126
2014-08-02T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,4,3,NA,Political violence,3118,10.9002,24.3019
2014-08-09T00:00:00Z,Northern Africa,Sudan,Blue Nile,violence against civilians,Sexual violence,1,1,NA,Political violence,3106,11.0079,34.0954
2014-08-09T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,17,NA,Political violence,3107,12.3084,23.2341
2014-08-09T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,1,1,NA,Political violence,3107,12.3084,23.2341
2014-08-09T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,3,1,NA,Political violence,3112,15.8601,25.5013
2014-08-09T00:00:00Z,Northern Africa,Sudan,South Kordofan,protests,Excessive force against protesters,1,1,NA,Political violence; Demonstrations,3119,11.2289,30.914
2014-08-09T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,4,NA,Political violence,3119,11.2289,30.914
2014-08-09T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,1,1,NA,Political violence,3120,13.5081,22.7026
2014-08-16T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,2,1,NA,Political violence,3107,12.3084,23.2341
2014-08-16T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,4,187,NA,Political violence,3108,11.2299,26.3972
2014-08-16T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,1,1,NA,Political violence,3112,15.8601,25.5013
2014-08-16T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,1,1,NA,Political violence,3120,13.5081,22.7026
2014-08-23T00:00:00Z,Northern Africa,Sudan,Central Darfur,explosions/remote violence,Air/drone strike,1,1,NA,Political violence,3107,12.3084,23.2341
2014-08-23T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,2,3,NA,Political violence,3107,12.3084,23.2341
2014-08-23T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,2,1,NA,Political violence,3108,11.2299,26.3972
2014-08-23T00:00:00Z,Northern Africa,Sudan,East Darfur,violence against civilians,Attack,1,1,NA,Political violence,3108,11.2299,26.3972
2014-08-23T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,3,35,NA,Political violence,3112,15.8601,25.5013
2014-08-23T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,3,21,NA,Political violence,3112,15.8601,25.5013
2014-08-23T00:00:00Z,Northern Africa,Sudan,West Darfur,explosions/remote violence,Grenade,2,4,NA,Political violence,3120,13.5081,22.7026
2014-08-30T00:00:00Z,Northern Africa,Sudan,Central Darfur,explosions/remote violence,Air/drone strike,1,1,NA,Political violence,3107,12.3084,23.2341
2014-08-30T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,2,2,NA,Political violence,3107,12.3084,23.2341
2014-08-30T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,2,1,NA,Political violence,3112,15.8601,25.5013
2014-08-30T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,1,7,NA,Political violence,3118,10.9002,24.3019
2014-08-30T00:00:00Z,Northern Africa,Sudan,South Darfur,protests,Excessive force against protesters,2,6,NA,Political violence; Demonstrations,3118,10.9002,24.3019
2014-09-06T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,3,24,NA,Political violence,3112,15.8601,25.5013
2014-09-06T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Non-state actor overtakes territory,1,17,NA,Political violence,3112,15.8601,25.5013
2014-09-06T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,1,2,NA,Political violence,3118,10.9002,24.3019
2014-09-06T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,4,NA,Political violence,3118,10.9002,24.3019
2014-09-06T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,2,1,NA,Political violence,3120,13.5081,22.7026
2014-09-13T00:00:00Z,Northern Africa,Sudan,Blue Nile,violence against civilians,Attack,1,1,NA,Political violence,3106,11.0079,34.0954
2014-09-13T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Sexual violence,1,7,NA,Political violence,3107,12.3084,23.2341
2014-09-13T00:00:00Z,Northern Africa,Sudan,East Darfur,violence against civilians,Attack,1,1,NA,Political violence,3108,11.2299,26.3972
2014-09-13T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Air/drone strike,2,4,NA,Political violence,3112,15.8601,25.5013
2014-09-13T00:00:00Z,Northern Africa,Sudan,South Darfur,explosions/remote violence,Grenade,1,3,NA,Political violence,3118,10.9002,24.3019
2014-09-20T00:00:00Z,Northern Africa,Sudan,Blue Nile,violence against civilians,Attack,1,2,NA,Political violence,3106,11.0079,34.0954
2014-09-20T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,1,1,NA,Political violence,3112,15.8601,25.5013
2014-09-20T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,1,NA,Political violence,3118,10.9002,24.3019
2014-09-20T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,1,1,NA,Political violence,3120,13.5081,22.7026
2014-09-27T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,6,NA,Political violence,3112,15.8601,25.5013
2014-09-27T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,1,1,NA,Political violence,3112,15.8601,25.5013
2014-10-04T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,16,NA,Political violence,3107,12.3084,23.2341
2014-10-04T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,5,5,NA,Political violence,3108,11.2299,26.3972
2014-10-04T00:00:00Z,Northern Africa,Sudan,East Darfur,violence against civilians,Attack,2,5,NA,Political violence,3108,11.2299,26.3972
2014-10-04T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,1,NA,Political violence,3112,15.8601,25.5013
2014-10-04T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,2,5,NA,Political violence,3112,15.8601,25.5013
2014-10-11T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,2,35,NA,Political violence,3107,12.3084,23.2341
2014-10-11T00:00:00Z,Northern Africa,Sudan,Central Darfur,explosions/remote violence,Air/drone strike,1,2,NA,Political violence,3107,12.3084,23.2341
2014-10-11T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,1,1,NA,Political violence,3108,11.2299,26.3972
2014-10-11T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,2,7,NA,Political violence,3112,15.8601,25.5013
2014-10-11T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,1,1,NA,Political violence,3112,15.8601,25.5013
2014-10-11T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Sexual violence,2,1,NA,Political violence,3112,15.8601,25.5013
2014-10-11T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,1,1,NA,Political violence,3118,10.9002,24.3019
2014-10-11T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Air/drone strike,1,5,NA,Political violence,3119,11.2289,30.914
2014-10-11T00:00:00Z,Northern Africa,Sudan,West Kordofan,violence against civilians,Attack,1,1,NA,Political violence,3121,11.8686,28.2211
